price,1 dobbeltseng,delt badeværelse,værten eller andre b,,badeværelse,hårtørrer,varmt vand,soveværelse og tøjva,"basisting
håndklæder",bøjler,ekstra puder og dyne,sikkerhed i hjemmet,overvågningskameraer,lås på dør til sovev,internet og kontor,hurtig wi-fi – 205 m,køkken og spisning,køleskab,mikrobølgeovn,kaffemaskine,ting i nærheden,"privat indgang
separ",parkering og facilit,gratis parkering på ,gratis parkering på ,"elevator
boligen ell",tjenester,værten tager imod di,ikke inkluderet,værten og andre gæst,badekar,sengetøj,underholdning,tv med alm. kabel-tv,familie,vugge,varme- og kølefunkti,pejs,varme,røgalarm,brandslukker,førstehjælpskasse,trådløst internet,"køkken
sted hvor gæs",basale ingredienser ,"service og bestik
sk",opvaskemasine,komfur,ovn,udendørs,fælles terrasse elle,bagageaflevering til,"morgenmad
der tilbyd",1 seng,der er muligvis andr,rengøringsprodukter,shampoo,bodyshampoo,showergel,tørretumbler,mørklægningsgardiner,strygejern,tøjopbevaring: skab,bærbare ventilatorer,privatliv og sikkerh,lås på soveværelsesd,fryser,elkedel,vinglas,brødrister,blender,spisebord,kaffe,møntvaskeri i nærhed,terrasse eller balko,betalingsparkering p,længerevarende ophol,der er mulighed for ,værten bor her,naturskøn udsigt,udsigt over byens sk,klaver,pladespiller,lydanlæg,bøger og læsestof,børnebøger og legetø,babyalarm,bærbar aircondition,kuliltealarm,dedikeret arbejdspla,"baggård
et åbent omr",cykler,betalingsparkering u,værtens familie bor ,vaskemaskine,aircondition,2 enkeltsenge,privat badeværelse m,hdtv,pack 'n play / rejse,bærbart varmeapparat,"wi-fi – 45 mbps
bekr",minikøleskab,"kæledyr tilladt
serv",indtjekning uden vær,postboks,"sengetøj
sengetøj i ",tøjopbevaring,gaskomfur,bagepapir,privat terrasse elle,privat baghave/baggå,udendørsmøbler,udendørs spiseområde,privat stue,"enetageshus
ingen tr",1 enkeltseng,gratis vaskemaskine ,tøjtørrestativ,pengeskab,tøjopbevaring: walk-,"55"" hdtv med alm. ka",spillekonsol: ps4,service og bestik ti,brætspil,dedikeret arbejdspla,bidet,haveudsigt,havudsigt,udsigt over parken,udsigt over dalen,høj stol,pejsegitre,anbefalinger af baby,dedikeret arbejdspla,"adgang til stranden
",grill,udsigt til bjerge,strålevarme,udsigt over floden,balsam,palmolive-bodyshampo,betalt vaskemaskine ,ethernet-forbindelse,træningsudstyr: friv,hurtig wi-fi – 347 m,gaskomfur fra forno,kaffemaskine: stempe,offentlig eller delt,"strandting
strandhån",rygning tilladt,overvågningskameraer,"wi-fi – 19 mbps
bekr",tv,2 senge,tøjopbevaring: garde,2 små dobbeltsenge,dedikeret badeværels,pack 'n play / rejse,betalingsparkering p,6 soveværelser,gratis tørretumbler ,dedikeret arbejdspla,2 soveværelser,"tøjopbevaring: skab,","40"" hdtv med disney+",dedikeret arbejdspla,kaffemaskine: kaffem,solsenge,gratis parkering i i,8 soveværelser,vugge – til rådighed,pingo doce-bodyshamp,udendørs brusebad,tøjopbevaring: kommo,træningsudstyr,overvågningskameraer,dobbeltovn i rustfri,"grilludstyr
grill, t",elkomfur,kaffemaskine: espres,"32"" hdtv med alm. ka",vinduesgitre,hurtig wi-fi – 172 m,gaskomfur i rustfrit,enkeltovn i rustfrit,kaffemaskine: filter,overvågningskameraer,betalingsparkering p,betalt vaskemaskine ,pack 'n play / rejse,dedikeret arbejdspla,kaffemaskine: nespre,loftsventilator,affaldskompressor,gratis tørretumbler ,smartlock,dedikeret arbejdspla,kaffemaskine: kaffem,brødmaskine,lomme-wi-fi,"oplader til elbiler
","tastelås
et tastatur",gratis vaskemaskine ,"sengetøj
sengetøj i ","43"" hdtv med netflix",hurtig wi-fi – 103 m,ikea-køleskab,enkeltovn fra ikea i,2 gæster,· 1 soveværelse,· 2 senge,· 2 bade,hængekøje,9 soveværelser,overvågningskameraer,hdtv med amazon prim,spillekonsol,hurtig wi-fi – 400 m,fælles baghave/baggå,betalt tremmeseng – ,babybadekar,cien-bodyshampoo,overvågningskameraer,8 senge,lousani cosmetics-bo,hurtig wi-fi – 101 m,privat baghave/baggå,4 soveværelser,4 dobbeltsenge,delt halvt badeværel,værtens bofæller bor,billardbord,hurtig wi-fi – 250 m,udekøkken,4 senge,udsigt over bugten,overvågningskameraer,overvågningskameraer,2 delte badeværelser,3 soveværelser,3 enkeltsenge,tøjopbevaring: walk-,elecsan-køleskab,dobbeltovn fra cooke,babybadekar – til rå,udsigt over vinmarke,champ-shampoo,duch -hårbalsam,gratis tørretumbler,tøjopbevaring: garde,babyporte,indendørs pejs: el,dedikeret arbejdspla,"adgang til sø
gæster",tøjopbevaring: skab ,udsigt over gårdhave,bbeauty -shampoo,pingo doce-hårbalsam,pingo doce -bodysham,overvågningskameraer,siemens-ovn i rustfr,hurtig wi-fi – 125 m,spabad,afløbsdæksler,swimmingpool,fitnessrum,udsigt over søen,fælles fitnesscenter,betalingsparkering i,nivea -bodyshampoo,aircondition – kanal,betalingsparkering p,fælles pool,central aircondition,ovn i rustfrit stål,hdtv med alm. kabel-,3 senge,hdtv med hbo max,induktionskomfur,overvågningskameraer,overvågningskameraer,2 dobbeltsenge,dove-bodyshampoo,overvågningskameraer,nívea -bodyshampoo,centralvarme,hurtig wi-fi – 109 m,gaskomfur fra dacor,offentlig eller delt,dedikeret halvt bade,komfur i rustfrit st,bosch-gaskomfur i ru,1 køjeseng,dove-shampoo,stereoanlæg med blue,børnebøger og legetø,overvågningskameraer,hurtig wi-fi – 254 m,tøjopbevaring: walk-,"55"" hdtv med stor tv",indendørs pejs: pill,hurtig wi-fi – 290 m,outro-gaskomfur i ru,kaffemaskine: kaffem,hurtig wi-fi – 169 m,hdtv med netflix,"24"" hdtv",hurtig wi-fi – 507 m,"24"" hdtv med amazon ",hurtig wi-fi – 500 m,induktionskomfur fra,"22""-fjernsyn",indendørs pejs: bræn,overvågningskameraer,tv med amazon prime ,lg-køleskab,dobbeltovn,betalt tørretumbler,enkeltovn,udsigt over stranden,"vandudsigt
lige ved ",adgang til strand – ,grill: el,"24"" hdtv med hulu, f",hurtig wi-fi – 511 m,privat pool,"24"" hdtv med disney+",hurtig wi-fi – 508 m,overvågningskameraer,vegan thpharma polif,"75"" hdtv med amazon ",kaffemaskine: nespre,elkomfur fra indesit,kaffemaskine: kaffem,værten bor her med s,tøjopbevaring: walk-,"24"" hdtv med alm. ka",miele-elkomfur i rus,"byggearbejdere
en pe",portuguese spirit-bo,overvågningskameraer,"55"" hdtv med netflix",hurtig wi-fi – 734 m,pantene-shampoo,pantene-hårbalsam,udsigt over kanalen,gel de duche -bodysh,"24"" hdtv med netflix",induktionskomfur fra,portuguese spirit-hå,overvågningskameraer,tresseme -shampoo,"sengetøj
sengetøj i ",overvågningskameraer,kaffemaskine: espres,"32"" hdtv med netflix",overvågningskameraer,udsigt over havnen,bordtennisbord,overvågningskameraer,"wi-fi – 38 mbps
bekr",samsung -køleskab,bosch -ovn,overvågningskameraer,overvågningskameraer,betalingsparkering p,betalt tørretumbler ,fritstående høj stol,"32"" hdtv",overvågningskameraer,dedikeret arbejdspla,overvågningskameraer,10 soveværelser,"wi-fi – 49 mbps
bekr",overvågningskameraer,"kuliltealarm
“todos ",overvågningskameraer,hurtig wi-fi – 278 m,overvågningskameraer,enkeltovn fra genuss,hurtig wi-fi – 318 m,hdtv med alm. kabel-,1 soveværelse,meireles-gaskomfur i,riskoger,· 2 soveværelser,· 1 seng,· 1 badeværelse,dedikeret arbejdspla,hurtig wi-fi – 487 m,pack 'n play / rejse,overvågningskameraer,overvågningskameraer,betalingsparkering i,pack 'n play / rejse,rituals-shampoo,overvågningskameraer,overvågningskameraer,betalt tørretumbler ,"40"" hdtv med alm. ka",gaskomfur fra bosch,privat baghave/baggå,vugge – til rådighed,hurtig wi-fi – 497 m,vugge – til rådighed,overvågningskameraer,elkomfur fra electro,overvågningskameraer,"resortadgang
gæster ",tøjopbevaring: skab ,fælles pool – tilgæn,vugge – til rådighed,betalt rejseseng til,kaffemaskine: kaffem,overvågningskameraer,"32"" tv med alm. kabe",overvågningskameraer,hurtig wi-fi – 95 mb,fælles baghave/baggå,fælles udendørs pool,6 gæster,· 3 soveværelser,· 3 senge,hjørnebeskyttere på ,teka-gaskomfur i rus,teka-ovn i rustfrit ,fælles fitnesscenter,vugge – til rådighed,overvågningskameraer,elkomfur fra bosch,fælles spabad,"wi-fi – 28 mbps
bekr",privat grill: kul,"wi-fi – 31 mbps
bekr",overvågningskameraer,fælles udendørs pool,aircondition i vindu,overvågningskameraer,damana-shampoo,damana-bodyshampoo,overvågningskameraer,overvågningskameraer,puslebord,bålsted,fælles udendørs pool,sauna,fritstående høj stol,gratis parkering i i,fælles udendørs pool,overvågningskameraer,5 gæster,privat spabad,6 senge,intet badeværelse
373,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,1.0,,,,,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
261,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
298,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,1.0,,,,,,1.0,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,1.0,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,,,,,,,,,,,1.0,,,,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
291,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
447,,1.0,,1.0,1.0,1.0,,1.0,,,,1.0,,,1.0,,1.0,,,,,,1.0,,1.0,,1.0,,1.0,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
410,,,1.0,1.0,,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,,1.0,1.0,1.0,,,,,,,,1.0,,1.0,1.0,,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
373,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,,1.0,,1.0,,,,,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
335,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
499,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,,1.0,,1.0,,1.0,,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,1.0,,,,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
224,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
