,city,date,treat,price,rating,omtaler,gæster,soveværelser,shampoo,hot water,hangers,blackout curtains,entertainment,work,family,security,wi-fi,kitchen,refrigerator,attractions nearby,outdoor,parkering and faciliteter,smoking allowed,hair dryer,other,cleaning products,temperature,view,bed linen,gæster,washing machine,host,fitness equipment,dishwasher,fireplace,pool etc.,mailbox,Sights,Safety,Shopping,Location,Climate,Affordability
552,Barcalona,2024-05-24,0,1416,4.62,142,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,
553,Barcalona,2024-05-24,0,1095,5.0,16,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,
554,Barcalona,2024-05-24,0,1381,4.18,45,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
555,Barcalona,2024-05-24,0,1043,4.93,347,,1.0,,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,
556,Barcalona,2024-05-24,0,1118,4.49,116,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,
557,Barcalona,2024-05-24,0,1166,4.54,69,,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
558,Barcalona,2024-05-24,0,1192,4.81,72,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,
559,Barcalona,2024-05-24,0,1155,4.30,69,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,2.0,1.0,,,,,,,,,,,,
560,Barcalona,2024-05-24,0,1311,4.53,255,2.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,
561,Barcalona,2024-05-24,0,1334,4.60,35,6.0,5.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,,6.0,1.0,,,1.0,,,,,,,,,
562,Barcalona,2024-05-24,0,1359,4.83,6,3.0,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,,1.0,3.0,1.0,,,,,,,,,,,,
563,Barcalona,2024-05-24,0,1052,4.88,8,4.0,2.0,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,4.0,,,,,,,,,,,,,
564,Barcalona,2024-05-24,0,1262,4.77,332,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
565,Barcalona,2024-05-24,0,1118,4.04,26,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,
566,Barcalona,2024-05-24,0,1184,4.42,328,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
567,Barcalona,2024-05-24,0,1095,4.92,12,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
568,Barcalona,2024-05-24,0,1043,4.90,217,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
569,Barcalona,2024-05-24,0,1184,4.89,9,4.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,,,1.0,,,,,,,,,
570,Barcalona,2024-05-24,0,1262,4.81,72,,1.0,,,,,,1.0,,,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
571,Barcalona,2024-05-24,0,1271,4.63,8,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,
572,Barcalona,2024-05-24,0,1359,4.63,64,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
573,Barcalona,2024-05-24,0,1118,4.60,15,6.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,6.0,,,,,,,,,,,,,
574,Barcalona,2024-05-24,0,1789,4.77,96,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
575,Barcalona,2024-05-24,0,1381,3.95,20,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,3.0,,1.0,,,,,,,,,,,
576,Barcalona,2024-05-24,0,1315,4.83,6,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
577,Barcalona,2024-05-24,0,1095,4.86,14,4.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,
578,Barcalona,2024-05-24,0,1490,4.95,21,4.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,1.0,4.0,,,,,,,,,,,,,
579,Barcalona,2024-05-24,0,1376,4.72,74,,1.0,1.0,1.0,1.0,,,1.0,,,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
580,Barcalona,2024-05-24,0,1341,4.38,109,,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,
581,Barcalona,2024-05-24,0,1341,4.45,114,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,1.0,,,,,,,,,,,
582,Barcalona,2024-05-24,0,1271,5.0,5,,1.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
583,Barcalona,2024-05-24,0,1394,5.0,11,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
584,Barcalona,2024-05-24,0,1334,4.90,10,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,
585,Barcalona,2024-05-24,0,1052,4.39,18,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
586,Barcalona,2024-05-24,0,1095,4.33,12,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
587,Barcalona,2024-05-24,0,1140,4.61,23,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
588,Barcalona,2024-05-24,0,1078,4.74,19,6.0,4.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,6.0,,,,,,,,,,,,,
589,Barcalona,2024-05-24,0,1381,3.86,7,4.0,3.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,4.0,,1.0,,,,,1.0,,,,,,
590,Barcalona,2024-05-24,0,1192,4.0,3,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,1.0,,,1.0,,1.0,1.0,,1.0,,,,,,,,,,,
591,Barcalona,2024-05-24,0,1254,4.10,170,2.0,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,1.0,2.0,1.0,,,1.0,,,,,,,,,
592,Barcalona,2024-05-24,0,1403,4.45,106,6.0,5.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,,,,,1.0,,,6.0,1.0,,,,,,,,,,,,
593,Barcalona,2024-05-24,0,1408,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,
594,Barcalona,2024-05-24,0,1580,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,,,,,,,,,
595,Barcalona,2024-05-24,0,1386,4.39,18,2.0,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,2.0,,1.0,,,,,,,,,,,
596,Barcalona,2024-05-24,0,1148,4.80,5,2.0,1.0,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,2.0,1.0,,,1.0,,,,,,,,,
597,Barcalona,2024-05-24,0,1227,4.81,16,4.0,2.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,4.0,1.0,,,,,,,,,,,,
598,Barcalona,2024-05-24,0,1565,4.72,109,4.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,1.0,1.0,4.0,,,,,,,,,,,,,
599,Barcalona,2024-05-24,0,1219,4.86,7,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
600,Barcalona,2024-05-24,0,1394,4.73,15,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,2.0,,,,,,,,,,,,,
601,Barcalona,2024-05-24,0,1341,4.37,107,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
602,Barcalona,2024-05-24,0,1381,3.50,4,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,,,1.0,2.0,1.0,,,1.0,1.0,,,,,,,,
603,Barcalona,2024-05-24,0,1166,4.50,6,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,,,,,,,
604,Barcalona,2024-05-24,0,1095,4.50,14,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
605,Barcalona,2024-05-24,0,1140,4.0,13,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,2.0,,,,,,1.0,,,,,,,
606,Barcalona,2024-05-24,0,1140,4.42,19,4.0,2.0,1.0,,,,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,,,1.0,,,4.0,,1.0,,,,,,,,,,,
607,Barcalona,2024-05-24,0,1341,,,4.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,1.0,,,1.0,,,4.0,1.0,,,1.0,,,,,,,,,
608,Barcalona,2024-05-24,0,1408,5.0,3,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
609,Barcalona,2024-05-24,0,1073,4.75,4,1.0,1.0,1.0,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,1.0,,,1.0,,,1.0,,1.0,,,,,,,,,,,
610,Barcalona,2024-05-24,0,1184,4.80,15,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,
611,Barcalona,2024-05-24,0,1139,,,6.0,4.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,6.0,1.0,,,,,,,,,,,,
612,Barcalona,2024-05-24,0,1133,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,2.0,,,,,,,,,,,,,
613,Barcalona,2024-05-24,0,1390,4.64,28,,1.0,1.0,1.0,,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,
614,Barcalona,2024-05-24,0,1315,3.82,38,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,
615,Barcalona,2024-05-24,0,1052,5.0,4,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,
616,Barcalona,2024-05-24,0,1052,5.0,3,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
617,Barcalona,2024-05-24,0,1216,4.61,38,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
618,Barcalona,2024-05-24,0,1333,4.67,3,,2.0,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
619,Barcalona,2024-05-24,0,1184,4.17,6,4.0,2.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,4.0,1.0,,,,,,,,,,,,
620,Barcalona,2024-05-24,0,1095,4.59,17,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
621,Barcalona,2024-05-24,0,1192,,,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,2.0,,,,,,,,,,,,,
622,Barcalona,2024-05-24,0,1228,4.58,78,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,3.0,1.0,,,,,,,,,,,,
623,Barcalona,2024-05-24,0,1052,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
624,Barcalona,2024-05-24,0,1184,4.56,9,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
625,Barcalona,2024-05-24,0,1289,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
626,Barcalona,2024-05-24,0,1052,4.11,9,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
627,Barcalona,2024-05-24,0,1043,4.47,43,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
628,Barcalona,2024-05-24,0,1095,4.0,6,4.0,3.0,,,,,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,1.0,,,4.0,1.0,,,,,,,,,,,,
629,Barcalona,2024-05-24,0,1184,4.55,20,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,2.0,,,,,,,,,,,,,
630,Barcalona,2024-05-24,0,1053,5.0,3,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
631,Barcalona,2024-05-24,0,1095,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
632,Barcalona,2024-05-24,0,1184,4.75,4,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
633,Barcalona,2024-05-24,0,1139,,,2.0,1.0,1.0,,,,1.0,1.0,,,1.0,,,,1.0,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
634,Barcalona,2024-05-24,0,1381,3.85,27,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,,,,,,,,,,,,
635,Barcalona,2024-05-24,0,1043,4.50,58,3.0,2.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,,,,,1.0,1.0,1.0,,,1.0,3.0,,,,,,,,,,,,,
636,Barcalona,2024-05-24,0,1282,,,,1.0,,,,,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,
637,Barcalona,2024-05-24,0,1052,4.29,7,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,
638,Barcalona,2024-05-24,0,1359,4.71,24,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
639,Barcalona,2024-05-24,0,1052,4.59,27,,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
640,Barcalona,2024-05-24,0,1394,4.76,72,,2.0,1.0,1.0,,,,1.0,,,1.0,1.0,1.0,,1.0,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,
641,Barcalona,2024-05-24,0,1043,4.70,20,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,
642,Barcalona,2024-05-24,0,1184,,,,2.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
643,Barcalona,2024-05-24,0,1271,,,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,
644,Barcalona,2024-05-24,0,1095,3.80,15,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
645,Barcalona,2024-05-24,0,1227,,,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,1.0,,,,,,,,,
646,Barcalona,2024-05-24,0,1052,,,1.0,2.0,,,,,1.0,1.0,,1.0,,,,,,1.0,,,,,1.0,,,1.0,,,,,,,,,,,,,
647,Barcalona,2024-05-24,0,1184,,,4.0,3.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,,4.0,,,,,,,,,,,,,
648,Barcalona,2024-05-24,0,1052,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,
649,Barcalona,2024-05-24,0,1259,4.0,3,,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,
650,Barcalona,2024-05-24,0,1306,5.0,4,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,,1.0,,,,,,,,1.0,,,,,,,,,,,,
651,Barcalona,2024-05-24,0,1315,4.85,89,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
652,Barcalona,2024-05-24,0,1315,4.78,9,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
653,Barcalona,2024-05-24,0,1053,,,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
654,Barcalona,2024-05-24,0,1381,3.43,7,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
655,Barcalona,2024-05-24,0,1271,4.75,8,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
656,Barcalona,2024-05-24,0,1381,4.33,3,2.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,1.0,,1.0,1.0,,,,2.0,1.0,,,,,,,,,,,,
657,Barcalona,2024-05-24,0,1402,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
658,Barcalona,2024-05-24,0,1381,,,3.0,1.0,,1.0,,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,1.0,,,3.0,,,,,,,,,,,,,
659,Barcalona,2024-05-24,0,1140,4.50,8,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,,,
660,Barcalona,2024-05-24,0,1402,4.70,44,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
661,Barcalona,2024-05-24,0,1053,4.54,286,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
662,Barcalona,2024-05-24,0,1095,4.20,5,,1.0,,,,,1.0,1.0,,,1.0,1.0,,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
663,Barcalona,2024-05-24,0,1381,,,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
664,Barcalona,2024-05-24,0,1052,4.70,90,,1.0,1.0,1.0,,,,1.0,,,,1.0,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,
665,Barcalona,2024-05-24,0,1096,5.0,3,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,1.0,,,2.0,,,,,,,,,,,,,
666,Barcalona,2024-05-24,0,1227,4.61,18,2.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,,,,1.0,,,2.0,,,,,,,,,,,,,
667,Barcalona,2024-05-24,0,1227,,,,1.0,,1.0,,,,1.0,,,1.0,1.0,1.0,,,,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,,,
668,Barcalona,2024-05-24,0,1381,3.40,5,5.0,3.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,,1.0,5.0,1.0,,,,,,,,,,,,
669,Barcalona,2024-05-24,0,1381,,,,1.0,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
670,Barcalona,2024-05-24,0,1271,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,,,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
671,Barcalona,2024-05-24,0,1227,3.50,4,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,,,,,,
672,Barcalona,2024-05-24,0,1227,,,4.0,2.0,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,4.0,1.0,,,,,,,,,,,,
673,Barcalona,2024-05-24,0,1271,,,2.0,2.0,,,,,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,2.0,,,,,,,,,,,,,
674,Barcalona,2024-05-24,0,1153,4.62,13,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
675,Barcalona,2024-05-24,0,1315,,,,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
676,Barcalona,2024-05-24,0,1381,3.69,13,,1.0,,1.0,,1.0,,1.0,,,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,,,,
677,Barcalona,2024-05-24,0,1184,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,
678,Barcalona,2024-05-24,0,1333,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,,,
679,Barcalona,2024-05-24,0,1166,4.37,19,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
680,Barcalona,2024-05-24,0,1227,,,,1.0,,,,,,1.0,,,,1.0,,,,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,
681,Barcalona,2024-05-24,0,1139,,,,1.0,,,,,,1.0,,,1.0,1.0,,,,,1.0,,,,1.0,,,,1.0,,,,,,,,,,,,
682,Barcalona,2024-05-24,0,1315,,,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,
