,city,date,treat,price,rating,omtaler,gæster,soveværelser,hair dryer,shampoo,hot water,washing machine,hangers,entertainment,security,work,wi-fi,kitchen,refrigerator,family,parkering and faciliteter,view,attractions nearby,smoking allowed,gæster,bed linen,blackout curtains,outdoor,host,mailbox,other,cleaning products,temperature,pool etc.,dishwasher,fireplace,fitness equipment,Sights,Safety,Shopping,Location,Climate,Affordability
104,Amsterdam,2024-07-04,1,676,4.67,24,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
105,Amsterdam,2024-07-04,1,829,4.75,99,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
106,Amsterdam,2024-07-04,1,798,4.85,33,2.0,1.0,,,,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
107,Amsterdam,2024-07-04,1,465,4.54,190,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
108,Amsterdam,2024-07-04,1,833,5.0,16,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
109,Amsterdam,2024-07-04,1,746,4.84,32,2.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
110,Amsterdam,2024-07-04,1,646,4.65,125,4.0,3.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
111,Amsterdam,2024-07-04,1,684,4.78,195,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
112,Amsterdam,2024-07-04,1,430,5.0,6,,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,,,,1.0,1.0,7.3,7.5,6.5,8.75,5.5,2.5
113,Amsterdam,2024-07-04,1,802,4.99,108,,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
114,Amsterdam,2024-07-04,1,658,4.86,227,2.0,,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
115,Amsterdam,2024-07-04,1,570,4.68,122,,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
116,Amsterdam,2024-07-04,1,816,4.86,334,3.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,3.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
117,Amsterdam,2024-07-04,1,202,4.62,197,,8.0,,,1.0,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
118,Amsterdam,2024-07-04,1,489,4.65,26,,1.0,,,,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,,1.0,,1.0,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
119,Amsterdam,2024-07-04,1,701,4.83,149,2.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
120,Amsterdam,2024-07-04,1,771,4.72,111,2.0,,,,1.0,,,,1.0,1.0,1.0,,,,1.0,,,,2.0,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
121,Amsterdam,2024-07-04,1,202,4.50,179,,16.0,,,1.0,,,1.0,1.0,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
122,Amsterdam,2024-07-04,1,526,4.50,60,3.0,3.0,,,1.0,,,,1.0,,,1.0,1.0,,1.0,1.0,1.0,,3.0,,,1.0,,,1.0,1.0,,1.0,,,,7.3,7.5,6.5,8.75,5.5,2.5
123,Amsterdam,2024-07-04,1,570,4.83,6,,3.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
124,Amsterdam,2024-07-04,1,368,4.36,11,,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
125,Amsterdam,2024-07-04,1,833,5.0,8,,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
126,Amsterdam,2024-07-04,1,688,4.68,163,,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,1.0,1.0,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
127,Amsterdam,2024-07-04,1,780,4.80,95,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
128,Amsterdam,2024-07-04,1,811,4.98,42,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
129,Amsterdam,2024-07-04,1,570,4.84,116,2.0,1.0,,,,,,,1.0,,,1.0,1.0,,1.0,,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
130,Amsterdam,2024-07-04,1,522,4.66,38,2.0,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,,1.0,1.0,,,,2.0,,,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
131,Amsterdam,2024-07-04,1,746,4.60,5,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
132,Amsterdam,2024-07-04,1,746,4.90,92,2.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
133,Amsterdam,2024-07-04,1,833,4.87,108,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
134,Amsterdam,2024-07-04,1,443,4.59,17,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,1.0,,,,,,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
135,Amsterdam,2024-07-04,1,744,4.60,35,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
136,Amsterdam,2024-07-04,1,395,4.82,45,,1.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
137,Amsterdam,2024-07-04,1,693,4.82,33,2.0,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
138,Amsterdam,2024-07-04,1,828,4.53,180,4.0,4.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,4.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
139,Amsterdam,2024-07-04,1,746,4.86,29,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,1.0,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
140,Amsterdam,2024-07-04,1,742,4.68,80,,1.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
141,Amsterdam,2024-07-04,1,601,4.54,59,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
142,Amsterdam,2024-07-04,1,551,4.80,154,2.0,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
143,Amsterdam,2024-07-04,1,588,4.52,42,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
144,Amsterdam,2024-07-04,1,789,4.76,38,2.0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
145,Amsterdam,2024-07-04,1,658,4.50,8,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
146,Amsterdam,2024-07-04,1,704,4.64,89,,4.0,,,,,1.0,,1.0,1.0,1.0,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
147,Amsterdam,2024-07-04,1,833,4.91,45,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
148,Amsterdam,2024-07-04,1,570,4.63,35,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
149,Amsterdam,2024-07-04,1,833,4.76,51,2.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
150,Amsterdam,2024-07-04,1,857,,,,1.0,,,,1.0,,1.0,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
151,Amsterdam,2024-07-04,1,608,,,,1.0,,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
152,Amsterdam,2024-07-04,1,737,4.77,13,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,7.3,7.5,6.5,8.75,5.5,2.5
153,Amsterdam,2024-07-04,1,658,4.69,77,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
154,Amsterdam,2024-07-04,1,789,4.51,94,,2.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
155,Amsterdam,2024-07-04,1,811,4.86,28,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
156,Amsterdam,2024-07-04,1,671,4.62,29,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
157,Amsterdam,2024-07-04,1,737,4.85,68,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
158,Amsterdam,2024-07-04,1,833,4.80,188,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,1.0,,,,,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
159,Amsterdam,2024-07-04,1,548,4.78,139,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
160,Amsterdam,2024-07-04,1,816,4.76,102,,3.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
161,Amsterdam,2024-07-04,1,746,4.50,10,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
162,Amsterdam,2024-07-04,1,548,4.79,495,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
163,Amsterdam,2024-07-04,1,764,4.75,357,2.0,2.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,2.0,,,1.0,1.0,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
164,Amsterdam,2024-07-04,1,820,4.55,11,4.0,3.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,1.0,,1.0,1.0,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
165,Amsterdam,2024-07-04,1,841,4.21,33,,1.0,,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
166,Amsterdam,2024-07-04,1,193,4.56,176,,16.0,,,,,,1.0,,1.0,1.0,,,,1.0,,,,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
167,Amsterdam,2024-07-04,1,592,,,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
168,Amsterdam,2024-07-04,1,779,4.86,79,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
169,Amsterdam,2024-07-04,1,904,4.89,76,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
170,Amsterdam,2024-07-04,1,833,4.78,113,2.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
171,Amsterdam,2024-07-04,1,570,,,,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
172,Amsterdam,2024-07-04,1,818,4.88,16,2.0,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,2.0,1.0,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
173,Amsterdam,2024-07-04,1,828,4.56,120,,3.0,,,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
174,Amsterdam,2024-07-04,1,614,5.0,9,,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,1.0,,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
175,Amsterdam,2024-07-04,1,809,4.91,11,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
176,Amsterdam,2024-07-04,1,723,4.73,210,3.0,3.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,3.0,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
177,Amsterdam,2024-07-04,1,658,4.61,33,2.0,1.0,,,1.0,,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
178,Amsterdam,2024-07-04,1,776,4.77,13,2.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
179,Amsterdam,2024-07-04,1,854,4.43,97,,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
180,Amsterdam,2024-07-04,1,833,4.91,194,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,1.0,,,1.0,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
181,Amsterdam,2024-07-04,1,814,5.0,13,,2.0,,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
182,Amsterdam,2024-07-04,1,634,4.67,6,2.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
183,Amsterdam,2024-07-04,1,820,4.50,8,,1.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
184,Amsterdam,2024-07-04,1,838,4.83,12,2.0,1.0,,1.0,,,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,2.0,,1.0,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
185,Amsterdam,2024-07-04,1,790,5.0,10,,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
186,Amsterdam,2024-07-04,1,746,,,,2.0,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,,1.0,,,,,,,1.0,,,,,,1.0,,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
187,Amsterdam,2024-07-04,1,781,4.55,211,,1.0,1.0,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
188,Amsterdam,2024-07-04,1,811,4.93,14,,1.0,1.0,,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,,1.0,1.0,1.0,,,1.0,,1.0,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
189,Amsterdam,2024-07-04,1,701,5.0,53,,2.0,,1.0,,,1.0,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
190,Amsterdam,2024-07-04,1,693,4.82,11,2.0,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
191,Amsterdam,2024-07-04,1,746,4.61,18,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
192,Amsterdam,2024-07-04,1,767,4.58,64,4.0,2.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,4.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
193,Amsterdam,2024-07-04,1,404,4.59,167,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
194,Amsterdam,2024-07-04,1,548,4.78,295,14.0,10.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,14.0,1.0,1.0,1.0,,,1.0,1.0,1.0,,1.0,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
195,Amsterdam,2024-07-04,1,833,4.85,97,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,,,,,1.0,7.3,7.5,6.5,8.75,5.5,2.5
196,Amsterdam,2024-07-04,1,614,4.75,16,2.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,1.0,1.0,,1.0,,,,2.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
197,Amsterdam,2024-07-04,1,772,4.40,5,,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,,,,1.0,1.0,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
198,Amsterdam,2024-07-04,1,395,4.91,23,,1.0,1.0,1.0,1.0,1.0,,,,1.0,1.0,1.0,1.0,,,,,,,1.0,,,,,,,1.0,,,,,7.3,7.5,6.5,8.75,5.5,2.5
199,Amsterdam,2024-07-04,1,745,4.75,32,4.0,2.0,,,,1.0,,,1.0,1.0,1.0,1.0,,,1.0,1.0,,,4.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
200,Amsterdam,2024-07-04,1,634,4.29,28,2.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,,1.0,,2.0,1.0,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
201,Amsterdam,2024-07-04,1,430,4.33,252,,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,1.0,,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
202,Amsterdam,2024-07-04,1,693,4.88,16,2.0,1.0,,,,,,,1.0,,,1.0,,,1.0,1.0,,,2.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
203,Amsterdam,2024-07-04,1,785,4.83,63,2.0,1.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,2.0,1.0,1.0,1.0,,,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
204,Amsterdam,2024-07-04,1,504,4.75,105,2.0,1.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,,2.0,,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
205,Amsterdam,2024-07-04,1,854,4.38,50,,2.0,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
206,Amsterdam,2024-07-04,1,771,4.82,17,2.0,1.0,,,1.0,1.0,,,1.0,1.0,1.0,,,,1.0,,1.0,,2.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
207,Amsterdam,2024-07-04,1,835,4.62,238,4.0,1.0,,,,,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,4.0,,1.0,1.0,,,,,,1.0,,1.0,,7.3,7.5,6.5,8.75,5.5,2.5
208,Amsterdam,2024-07-04,1,443,4.54,26,,2.0,1.0,,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,,,,1.0,,,1.0,1.0,1.0,,1.0,,,7.3,7.5,6.5,8.75,5.5,2.5
209,Amsterdam,2024-07-04,1,684,4.57,116,,1.0,1.0,,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
210,Amsterdam,2024-07-04,1,816,4.88,26,4.0,2.0,1.0,1.0,1.0,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,1.0,1.0,1.0,,4.0,1.0,,1.0,1.0,1.0,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
211,Amsterdam,2024-07-04,1,828,4.69,26,4.0,8.0,,,,,1.0,,1.0,1.0,1.0,1.0,1.0,,1.0,,1.0,,4.0,,,1.0,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
212,Amsterdam,2024-07-04,1,739,,,1.0,2.0,,,,,,,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,7.3,7.5,6.5,8.75,5.5,2.5
